path,class_name,split
Apple_Black_rot/image (114)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (158)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (181)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (67)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (141)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (32)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (75)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (70)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (300)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (336)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (503)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (565)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (172)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (21)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (512)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (208)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (531)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (461)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (68)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (488)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (430)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (382)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (426)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (144)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (162)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (316)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (567)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (467)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (38)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (523)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (96)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (349)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (93)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (224)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (122)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (578)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (230)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (569)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (88)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (482)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (425)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (91)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (517)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (365)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (592)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (582)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (13)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (409)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (194)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (353)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (213)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (79)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (128)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (440)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (289)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (597)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (73)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (554)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (347)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (609)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (215)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (419)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (2)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (6)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (290)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (362)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (486)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (15)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (214)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (332)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (371)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (324)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (164)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (455)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (260)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (26)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (350)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (472)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (435)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (536)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (530)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (452)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (237)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (294)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (558)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (234)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (395)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (292)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (9)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (136)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (399)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (132)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (541)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (612)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (524)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (521)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (108)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (296)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (566)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (227)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (545)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (163)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (356)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (397)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (35)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (589)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (529)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (279)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (212)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (445)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (509)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (480)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (471)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (502)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (192)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (414)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (370)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (170)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (17)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (403)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (568)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (375)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (145)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (587)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (513)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (236)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (131)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (235)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (277)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (491)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (539)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (107)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (379)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (285)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (1)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (402)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (408)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (190)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (315)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (547)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (71)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (564)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (576)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (27)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (157)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (39)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (20)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (387)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (497)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (10)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (557)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (188)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (348)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (577)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (97)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (604)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (546)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (583)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (160)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (103)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (416)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (241)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (401)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (366)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (48)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (319)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (320)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (134)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (443)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (605)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (608)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (575)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (185)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (159)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (127)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (148)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (381)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (390)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (176)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (525)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (573)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (33)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (432)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (345)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (434)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (247)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (407)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (72)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (24)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (90)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (588)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (18)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (36)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (468)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (327)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (385)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (474)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (514)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (519)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (508)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (424)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (22)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (135)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (25)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (330)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (281)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (8)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (23)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (130)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (287)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (490)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (63)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (418)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (493)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (98)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (251)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (559)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (361)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (552)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (92)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (585)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (404)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (197)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (555)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (449)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (139)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (47)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (49)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (69)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (249)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (483)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (219)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (303)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (313)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (191)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (309)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (464)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (358)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (602)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (594)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (153)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (76)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (579)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (261)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (540)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (228)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (478)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (126)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (138)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (501)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (209)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (43)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (308)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (453)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (458)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (574)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (264)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (415)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (142)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (317)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (165)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (406)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (360)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (515)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (125)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (561)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (248)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (447)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (3)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (584)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (305)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (150)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (318)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (78)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (89)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (295)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (535)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (221)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (187)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (616)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (297)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (82)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (498)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (189)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (560)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (533)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (101)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (596)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (563)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (256)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (436)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (354)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (223)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (340)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (85)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (50)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (470)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (507)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (211)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (42)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (113)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (446)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (389)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (231)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (222)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (149)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (116)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (117)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (342)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (437)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (146)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (412)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (611)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (94)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (487)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (154)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (52)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (178)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (226)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (238)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (253)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (522)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (110)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (16)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (466)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (370)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (16)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (92)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (213)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (133)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (106)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (304)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (592)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (210)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (243)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (513)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (52)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (618)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (475)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (178)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (257)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (423)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (379)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (430)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (246)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (504)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (77)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (98)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (489)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (245)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (399)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (71)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (116)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (270)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (157)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (533)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (446)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (201)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (383)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (313)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (219)_GridDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (74)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (529)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (594)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (497)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (407)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (344)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (309)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (303)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (176)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (173)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (612)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (298)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (401)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (301)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (477)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (354)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (466)_ElasticDistortion.JPG,Apple_Black_rot,train
Apple_Black_rot/image (51)_Flip.JPG,Apple_Black_rot,train
Apple_Black_rot/image (171)_Skew.JPG,Apple_Black_rot,train
Apple_Black_rot/image (158)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (417)_Rotate.JPG,Apple_Black_rot,train
Apple_Black_rot/image (33)_Crop.JPG,Apple_Black_rot,train
Apple_Black_rot/image (153)_Shear.JPG,Apple_Black_rot,train
Apple_Black_rot/image (474)_Rotate.JPG,Apple_Black_rot,train
